chamber,rollnumber,date,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,bill_number,vote_result,vote_desc,vote_question,issue_codes,peltzman_codes,clausen_codes,crs_policy_area,crs_subjects,congress_url
House,40,2013-02-14,1,229,194,0.074,-0.496,-0.717,-0.619,hres66,Passed,"Providing for consideration of the bill (H.R. 273) to eliminate the 2013 statutory pay adjustment for Federal employees, and for other purposes",On Ordering the Previous Question,['Congressional Pay and Benefits'],['Budget Special Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/66
House,41,2013-02-14,1,227,192,0.023,0.309,-1.283,0.252,hres66,Passed,"Providing for consideration of the bill (H.R. 273) to eliminate the 2013 statutory pay adjustment for Federal employees, and for other purposes",On Agreeing to the Resolution,['Congressional Pay and Benefits'],['Budget Special Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/66
House,42,2013-02-15,1,222,190,0.106,0.094,-0.6930000000000001,-0.782,hconres15,Passed,Providing for the conditional adjournment of the House and Senate,On Agreeing to the Resolution,,['Internal Organization'],['Miscellaneous Policy'],Congress,['Congressional operations and organization'],https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/15
House,43,2013-02-15,1,261,154,-0.23500000000000001,0.33,-0.17,-0.15,hr273,Passed,To eliminate the 2013 statutory pay adjustment for Federal employees,On Passage,['Congressional Pay and Benefits'],['Budget Special Interest'],['Government Management'],Government Operations and Politics,"['Federal officials', 'Government employee pay, benefits, personnel management', 'Inflation and prices', 'Members of Congress']",https://www.congress.gov/bill/113th-congress/house-bill/273
House,44,2013-02-15,1,412,2,0.0,0.0,0.0,0.0,hres65,Passed,"Condemning the Government of North Korea for its flagrant and repeated violations of multiple United Nations Security Council resolutions, for its repeated provocations that threaten international peace and stabilitiy, and for its February 12, 2013, test of a nuclear device","On Motion to Suspend the Rules and Agree, as Amended","['Communists/Communism/Unamerican Activities', 'Nuclear Weapons']","['Defense Policy Budget', 'Defense Policy Resolutions']",['Foreign and Defense Policy'],International Affairs,"['Alliances', 'Arms control and nonproliferation', 'Asia', 'China', 'Foreign aid and international relief', 'Human rights', 'International law and treaties', 'International organizations and cooperation', 'Japan', 'Military procurement, research, weapons development', 'North Korea', 'Nuclear weapons', 'Sanctions', 'Smuggling and trafficking', 'South Korea', 'Technology transfer and commercialization', 'Trade restrictions', 'United Nations']",https://www.congress.gov/bill/113th-congress/house-resolution/65
House,45,2013-02-25,1,303,91,0.91,-0.20700000000000002,0.09,0.09,,Passed,,On Approving the Journal,,['Internal Organization'],['Miscellaneous Policy'],,,
House,46,2013-02-25,1,394,0,0.0,0.0,0.0,0.0,hr667,Passed,To redesignate the Dryden Flight Research Center as the Neil A. Armstrong Flight Research Center and the Western Aeronautical Test Range as the Hugh L. Dryden Aeronautical Test Range,On Motion to Suspend the Rules and Pass,,['Government Organization'],['Government Management'],"Science, Technology, Communications","['California', 'Congressional tributes', 'Federal officials', 'Government buildings, facilities, and property', 'National Aeronautics and Space Administration', 'Research administration and funding', 'Space flight and exploration']",https://www.congress.gov/bill/113th-congress/house-bill/667
House,47,2013-02-26,1,1,415,0.0,0.0,0.0,0.0,,Failed,,On Motion to Adjourn,,['Internal Organization'],['Miscellaneous Policy'],,,
House,48,2013-02-26,1,411,3,0.0,0.0,0.0,0.0,hres77,Passed,Academic Competition Resolution of 2013,On Motion to Suspend the Rules and Agree,['Education'],"['Domestic Social Policy', 'Budget Special Interest']",['Social Welfare'],Education,"['Academic performance and assessments', 'Congressional districts and representation', 'Elementary and secondary education', 'Science and engineering education']",https://www.congress.gov/bill/113th-congress/house-resolution/77
House,49,2013-02-26,1,290,118,0.9,-0.437,0.059000000000000004,-0.035,,Passed,,On Approving the Journal,,['Internal Organization'],['Miscellaneous Policy'],,,
House,50,2013-02-27,1,229,196,-0.005,-0.034,-0.9550000000000001,-0.8290000000000001,hres83,Passed,"Providing for consideration of S. 47, the Violence Against Women Reauthorization Act of 2013",On Ordering the Previous Question,"[""Women's Equality""]","['Domestic Social Policy', 'Budget Special Interest']",['Civil Liberties'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/83
House,51,2013-02-27,1,414,9,0.0,0.0,0.0,0.0,hres83,Passed,"Providing for consideration of S. 47, the Violence Against Women Reauthorization Act of 2013",On Agreeing to the Resolution,"[""Women's Equality""]","['Domestic Social Policy', 'Regulation Special Interest']",['Civil Liberties'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/83
House,52,2013-02-27,1,293,119,0.935,-0.34,0.068,0.019,,Passed,,On Approving the Journal,,['Internal Organization'],['Miscellaneous Policy'],,,
House,53,2013-02-28,1,166,257,-0.19,0.898,-0.17500000000000002,-0.512,s47,Failed,,On Agreeing to the Amendment,"[""Women's Equality""]","['Domestic Social Policy', 'Regulation Special Interest']",['Civil Liberties'],Crime and Law Enforcement,"['Accounting and auditing', 'Administrative law and regulatory procedures', 'Aging', 'Alaska', 'Alaska Natives and Hawaiians', 'Assault and harassment offenses', 'Child health', 'Child safety and welfare', 'Civil actions and liability', 'Congressional oversight', 'Correctional facilities and imprisonment', 'Crime prevention', 'Crime victims', 'Crimes against children', 'Crimes against women', 'Criminal investigation, prosecution, interrogation', 'Criminal justice information and records', 'Criminal procedure and sentencing', 'Department of Health and Human Services', 'Detention of persons', 'Disability and paralysis', 'Domestic violence and child abuse', 'Education programs funding', 'Educational facilities and institutions', 'Elementary and secondary education', 'Evidence and witnesses', 'Family services', 'Foreign aid and international relief', 'Fraud offenses and financial crimes', 'Genetics', 'Government information and archives', 'Government studies and investigations', 'HIV/AIDS', 'Health personnel', 'Health programs administration and funding', 'Higher education', 'Homelessness and emergency shelter', 'Housing and community development funding', 'Human rights', 'Human trafficking', 'Immigrant health and welfare', 'Immigration status and procedures', 'Indian social and development programs', 'International organizations and cooperation', 'Internet and video services', 'Judicial procedure and administration', 'Jurisdiction and venue', 'Juvenile crime and gang violence', 'Law enforcement administration and funding', 'Law enforcement officers', 'Lawyers and legal services', 'Low- and moderate-income housing', 'Marriage and family status', 'Medical education', 'Medical research', 'Medical tests and diagnostic methods', 'Mental health', 'Northern Mariana Islands', 'Nursing', 'Poverty and welfare assistance', 'Public housing', 'Refugees, asylum, displaced persons', 'Research administration and funding', 'Right of privacy', 'Sales and excise taxes', 'School administration', 'Sex offenses', 'Sex, gender, sexual orientation discrimination', 'Social work, volunteer service, charitable organizations', 'Student aid and college costs', 'Tax administration and collection, taxpayers', 'Teaching, teachers, curricula', 'Telephone and wireless communication', 'U.S. territories and protectorates', 'Violent crime', 'Visas and passports', ""Women's health"", ""Women's rights"", 'Worker safety and health', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/senate-bill/47
House,54,2013-02-28,1,286,138,0.441,0.035,1.082,1.357,s47,Passed,Violence Against Women Reauthorization Act of 2013,On Passage,"[""Women's Equality""]","['Domestic Social Policy', 'Regulation Special Interest']",['Civil Liberties'],Crime and Law Enforcement,"['Accounting and auditing', 'Administrative law and regulatory procedures', 'Aging', 'Alaska', 'Alaska Natives and Hawaiians', 'Assault and harassment offenses', 'Child health', 'Child safety and welfare', 'Civil actions and liability', 'Congressional oversight', 'Correctional facilities and imprisonment', 'Crime prevention', 'Crime victims', 'Crimes against children', 'Crimes against women', 'Criminal investigation, prosecution, interrogation', 'Criminal justice information and records', 'Criminal procedure and sentencing', 'Department of Health and Human Services', 'Detention of persons', 'Disability and paralysis', 'Domestic violence and child abuse', 'Education programs funding', 'Educational facilities and institutions', 'Elementary and secondary education', 'Evidence and witnesses', 'Family services', 'Foreign aid and international relief', 'Fraud offenses and financial crimes', 'Genetics', 'Government information and archives', 'Government studies and investigations', 'HIV/AIDS', 'Health personnel', 'Health programs administration and funding', 'Higher education', 'Homelessness and emergency shelter', 'Housing and community development funding', 'Human rights', 'Human trafficking', 'Immigrant health and welfare', 'Immigration status and procedures', 'Indian social and development programs', 'International organizations and cooperation', 'Internet and video services', 'Judicial procedure and administration', 'Jurisdiction and venue', 'Juvenile crime and gang violence', 'Law enforcement administration and funding', 'Law enforcement officers', 'Lawyers and legal services', 'Low- and moderate-income housing', 'Marriage and family status', 'Medical education', 'Medical research', 'Medical tests and diagnostic methods', 'Mental health', 'Northern Mariana Islands', 'Nursing', 'Poverty and welfare assistance', 'Public housing', 'Refugees, asylum, displaced persons', 'Research administration and funding', 'Right of privacy', 'Sales and excise taxes', 'School administration', 'Sex offenses', 'Sex, gender, sexual orientation discrimination', 'Social work, volunteer service, charitable organizations', 'Student aid and college costs', 'Tax administration and collection, taxpayers', 'Teaching, teachers, curricula', 'Telephone and wireless communication', 'U.S. territories and protectorates', 'Violent crime', 'Visas and passports', ""Women's health"", ""Women's rights"", 'Worker safety and health', 'Youth employment and child labor']",https://www.congress.gov/bill/113th-congress/senate-bill/47
