candidate_id,candidate_name,committee_id,committee_name,count,cycle,support_oppose_indicator,total
H6MN06074,"BACHMANN, MICHELE",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,7500.0
H6MN06074,"BACHMANN, MICHELE",C00491290,TEA PARTY VICTORY FUND,1,2012,S,18000.0
H6MN06074,"BACHMANN, MICHELE",C00507517,CREDO SUPERPAC,34,2012,O,53875.76
H6MN06074,"BACHMANN, MICHELE",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,1291.2
H6MN06074,"BACHMANN, MICHELE",C90004185,NARAL Pro-Choice America,7,2012,O,3009.37
H6MN06074,"BACHMANN, MICHELE",C90011313,SUSAN B ANTHONY LIST INC,4,2012,S,120.23
H8MN03077,"PAULSEN, ERIK",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H8MN03077,"PAULSEN, ERIK",C00129171,"MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC",3,2012,S,263.49
H0MS01043,"NUNNELEE, PATRICK ALAN",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,3,2012,O,10543.54
H0MS01043,"NUNNELEE, PATRICK ALAN",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,117.45
H0MS01043,"NUNNELEE, PATRICK ALAN",C00512186,EXPOSE NUNNELEE.COM,5,2012,O,11288.5
H0MS04120,"PALAZZO, STEVEN MCCARTY",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,7676.38
H0MS04120,"PALAZZO, STEVEN MCCARTY",C00236489,KOCH INDUSTRIES INC POLITICAL ACTION COMMITTEE (KOCHPAC),1,2012,S,117.45
H0MO06073,"GRAVES, SAMUEL B 'SAM'",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.0
H0MO06073,"GRAVES, SAMUEL B 'SAM'",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,6,2012,S,281.57
H0MO01066,"CLAY, WILLIAM LACY JR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H4MO05234,"CLEAVER, EMANUEL II",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8MO09153,"LUETKEMEYER, W BLAINE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.0
H8MO09153,"LUETKEMEYER, W BLAINE",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,7,2012,S,257.5
H0MO04086,"HARTZLER, VICKY ",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,4,2012,O,837.4
H0MO04086,"HARTZLER, VICKY ",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,6,2012,S,1167.32
H0MO04086,"HARTZLER, VICKY ",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,3394.88
H0MO04086,"HARTZLER, VICKY ",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,4,2012,S,138.12
H0MO04086,"HARTZLER, VICKY ",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,1,2012,,96.18
H0MO04086,"HARTZLER, VICKY ",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H0MO04086,"HARTZLER, VICKY ",C00405761,MISSOURI FARM BUREAU FEDERATION STATEWIDE FARM  PAC,7,2012,S,4998.4
H0MO04086,"HARTZLER, VICKY ",C00495028,HOUSE MAJORITY PAC,2,2012,O,61196.4
H0MO04086,"HARTZLER, VICKY ",C00528307,PATRIOT VOICES PAC,3,2012,S,366.98
H0MO04086,"HARTZLER, VICKY ",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H0MO04086,"HARTZLER, VICKY ",C90012113,CAMPAIGN FOR COMMUNITY CHANGE,4,2012,O,7560.31
H0MO07113,"LONG, BILLY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.0
H0MO07113,"LONG, BILLY",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,4,2012,S,219.3
H2MO02102,"WAGNER, ANN L",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,9,2012,S,1041.41
H2MO02102,"WAGNER, ANN L",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,4157.51
H2MO02102,"WAGNER, ANN L",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,6,2012,S,237.83
H2MO02102,"WAGNER, ANN L",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H2MO02102,"WAGNER, ANN L",C00499020,FREEDOMWORKS FOR AMERICA,13,2012,S,3998.7
H2MO02102,"WAGNER, ANN L",C00528307,PATRIOT VOICES PAC,3,2012,S,366.98
H2MO02102,"WAGNER, ANN L",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H6MO08084,"EMERSON, JOANN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.0
H6MO08084,"EMERSON, JOANN",C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,3,2012,S,174.83
H2MT01060,"DAINES, STEVEN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,6,2012,S,5949.63
H2MT01060,"DAINES, STEVEN",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,7761.2
H2MT01060,"DAINES, STEVEN",C00485003,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC,1,2012,S,1000.0
H2MT01060,"DAINES, STEVEN",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,6300.0
H2MT01060,"DAINES, STEVEN",C00499020,FREEDOMWORKS FOR AMERICA,2,2012,S,600.0
H2MT01060,"DAINES, STEVEN",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,3,2012,S,8964.1
H2MT01060,"DAINES, STEVEN",C00528307,PATRIOT VOICES PAC,3,2012,S,329.08
H2MT01060,"DAINES, STEVEN",C90011693,"GUN OWNERS OF AMERICA, INC.",3,2012,S,13617.68
H2MT01060,"DAINES, STEVEN",C90013657,PLANNED PARENTHOOD ADVOCATES OF MONTANA,3,2012,O,10.0
H2MT01060,"DAINES, STEVEN",C90014358,MONTANA FAMILY FOUNDATION,5,2012,S,4369.93
H2MT01060,"DAINES, STEVEN",C90014358,MONTANA FAMILY FOUNDATION,1,2012,,139.96
H4NE01064,"FORTENBERRY, JEFFREY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.65
H6NE03115,"SMITH, ADRIAN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.65
H8NE02139,"TERRY, LEE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,829.42
H8NE02139,"TERRY, LEE",C00495028,HOUSE MAJORITY PAC,4,2012,O,158801.85
H8NV03036,"TITUS, DINA",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,300.0
H8NV03036,"TITUS, DINA",C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,4,2012,S,67.41
H8NV03036,"TITUS, DINA",C00484287,WORKERS' VOICE,20,2012,S,566.09
H8NV03036,"TITUS, DINA",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,24,2012,S,5319.8
H0NV03058,"HECK, JOE",C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,4,2012,S,273014.76
H0NV03058,"HECK, JOE",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,20,2012,O,2199958.86
H0NV03058,"HECK, JOE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,4462.12
H0NV03058,"HECK, JOE",C00113803,AMERICAN OSTEOPATHIC INFORMATION ASSOCIATION - OSTEOPATHIC POLITICAL ACTION COMMITTEE,1,2012,S,57000.0
H0NV03058,"HECK, JOE",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,6895.81
H0NV03058,"HECK, JOE",C00140061,NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE,2,2012,S,108590.0
H0NV03058,"HECK, JOE",C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,1,2012,S,35000.0
H0NV03058,"HECK, JOE",C00484287,WORKERS' VOICE,332,2012,O,100249.02
H0NV03058,"HECK, JOE",C00495028,HOUSE MAJORITY PAC,9,2012,O,361413.42
H0NV03058,"HECK, JOE",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,2066.0
H0NV03058,"HECK, JOE",C90004185,NARAL Pro-Choice America,1,2012,O,1258.62
H0NV03058,"HECK, JOE",C90013038,YG NETWORK INC.,1,2012,S,10466.67
H0NV03058,"HECK, JOE",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,15595.63
H2NV02395,"AMODEI, MARK EUGENE",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,16,2012,S,854.98
H2NV02395,"AMODEI, MARK EUGENE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,8,2012,S,13554.3
H2NV02395,"AMODEI, MARK EUGENE",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,7015.79
H2NV02395,"AMODEI, MARK EUGENE",C00484634,NEVADA RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,567.28
H2NV02395,"AMODEI, MARK EUGENE",C00487363,AMERICAN CROSSROADS,17,2012,S,87038.26
H2NV02395,"AMODEI, MARK EUGENE",C00496505,CONSERVATIVE ACTION FUND,1,2012,O,2250.0
H2NV02395,"AMODEI, MARK EUGENE",C90004185,NARAL Pro-Choice America,3,2012,O,44.51
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,8,2012,O,1013793.9
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00484287,WORKERS' VOICE,59,2012,S,12172.84
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,2,2012,S,51500.0
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00492520,AMERICA VOTES ACTION FUND,5,2012,S,29337.93
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00509463,PROTECTING OUR VOTE PAC,1,2012,S,2492.91
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,3,2012,S,24101.69
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C90011719,CROSSROADS GRASSROOTS POLICY STRATEGIES,7,2012,O,1487310.08
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",C90013400,CENTER FOR INDIVIDUAL FREEDOM,2,2012,O,475288.37
H6NH01230,"SHEA-PORTER, CAROL",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),1,2012,S,2971.11
H6NH01230,"SHEA-PORTER, CAROL",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,1,2012,O,93.57
H6NH01230,"SHEA-PORTER, CAROL",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,4,2012,O,338232.0
H6NH01230,"SHEA-PORTER, CAROL",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,300.0
H6NH01230,"SHEA-PORTER, CAROL",C00178038,NEW HAMPSHIRE DEMOCRATIC PARTY,4,2012,S,748.35
H6NH01230,"SHEA-PORTER, CAROL",C00458000,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,4,2012,S,24658.68
H6NH01230,"SHEA-PORTER, CAROL",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,1,2012,S,1867.38
H6NH01230,"SHEA-PORTER, CAROL",C90010513,ENVIRONMENT AMERICA INC,2,2012,S,34.88
H6NH01230,"SHEA-PORTER, CAROL",C90011230,AMERICAN ACTION NETWORK INC,9,2012,O,2092247.46
H6NH01230,"SHEA-PORTER, CAROL",C90011933,NH CITIZENS ALLIANCE FOR ACTION,64,2012,S,18711.95
H6NH01230,"SHEA-PORTER, CAROL",C90013038,YG NETWORK INC.,4,2012,O,132853.0
H0NH02181,"KUSTER, ANN MCLANE",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),1,2012,S,2971.11
H0NH02181,"KUSTER, ANN MCLANE",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,15,2012,O,1798270.9
H0NH02181,"KUSTER, ANN MCLANE",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,1,2012,S,1867.38
H0NH02181,"KUSTER, ANN MCLANE",C00526673,FAIR SHARE ACTION,8,2012,S,84811.75
H0NH02181,"KUSTER, ANN MCLANE",C90010513,ENVIRONMENT AMERICA INC,2,2012,S,34.88
H0NH02181,"KUSTER, ANN MCLANE",C90010570,FAIR SHARE ALLIANCE INC,6,2012,S,122.08
H8NJ04014,"SMITH, CHRISTOPHER H.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H8NJ04014,"SMITH, CHRISTOPHER H.",C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,1,2012,S,564.92
H8NJ04014,"SMITH, CHRISTOPHER H.",C00394700,NEW JERSEY REPUBLICAN PROLIFE COALITION,9,2012,S,2379.28
H8NJ04014,"SMITH, CHRISTOPHER H.",C00525378,NEW JERSEY REPUBLICAN PROLIFE COALITION PAC,4,2012,S,2701.48
H8NJ04014,"SMITH, CHRISTOPHER H.",C90004185,NARAL Pro-Choice America,6,2012,O,2048.21
H8NJ03073,"PALLONE, FRANK JR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NJ05052,"GARRETT, SCOTT REP.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H8NJ05052,"GARRETT, SCOTT REP.",C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,1,2012,S,564.92
H8NJ05052,"GARRETT, SCOTT REP.",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H8NJ05052,"GARRETT, SCOTT REP.",C00394700,NEW JERSEY REPUBLICAN PROLIFE COALITION,9,2012,S,2379.29
H8NJ05052,"GARRETT, SCOTT REP.",C00525378,NEW JERSEY REPUBLICAN PROLIFE COALITION PAC,4,2012,S,2701.48
H6NJ13191,"SIRES, ALBIO",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6NJ12136,"LANCE, LEONARD",C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,1,2012,S,564.92
H0NJ03153,"RUNYAN, JON",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,11732.64
H0NJ03153,"RUNYAN, JON",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,4561.23
H0NJ03153,"RUNYAN, JON",C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,1,2012,S,564.92
H0NJ03153,"RUNYAN, JON",C00393769,OCEAN CHAMPIONS POLITICAL ACTION COMMITTEE,1,2012,O,150.0
H0NJ03153,"RUNYAN, JON",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,410.87
H0NJ03153,"RUNYAN, JON",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,38362.0
H0NJ03153,"RUNYAN, JON",C90011230,AMERICAN ACTION NETWORK INC,1,2012,S,16930.0
H0NJ03153,"RUNYAN, JON",C90013038,YG NETWORK INC.,1,2012,S,17466.67
H0NJ03153,"RUNYAN, JON",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,4,2012,S,13023.47
H0NJ01066,"ANDREWS, ROBERT E. MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2NJ02037,"LOBIONDO, FRANK A.",C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,1,2012,S,564.92
H2NJ02037,"LOBIONDO, FRANK A.",C00448688,POKER PLAYERS ALLIANCE POLITICAL ACTION COMMITTEE,1,2012,S,65.19
H6NJ08118,"PASCRELL, WILLIAM J JR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,160.0
H6NJ12144,"HOLT, RUSH D.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NM02126,"PEARCE, STEVE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,151.73
H2NM02126,"PEARCE, STEVE",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,6269.68
H8NM03196,"LUJAN, BEN R MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NM01257,"GRISHAM, MICHELLE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,300.0
H8NM01257,"GRISHAM, MICHELLE",C00473918,WOMEN VOTE!,10,2012,S,102652.03
H8NM01257,"GRISHAM, MICHELLE",C00492595,PROGRESSIVE KICK INDEPENDENT EXPENDITURES,7,2012,O,66616.91
H8NM01257,"GRISHAM, MICHELLE",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,3.08
H8NM01257,"GRISHAM, MICHELLE",C90011008,ENVIRONMENT NEW MEXICO,2,2012,S,10.0
H6NY19029,"RANGEL, CHARLES B",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6NY19029,"RANGEL, CHARLES B",C00502849,CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC,6,2012,O,7201.31
H6NY19029,"RANGEL, CHARLES B",C00502849,CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC,1,2012,S,5000.0
H6NY19029,"RANGEL, CHARLES B",C00520767,CAMPAIGN FOR OUR FUTURE,2,2012,O,30500.0
H6NY19029,"RANGEL, CHARLES B",C90013152,NEW YORK LEAGUE OF CONSERVATION VOTERS,3,2012,S,22181.0
H6NY03031,"SLAUGHTER, LOUISE M",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6NY03031,"SLAUGHTER, LOUISE M",C00172296,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE PAC,1,2012,S,556.56
H6NY03031,"SLAUGHTER, LOUISE M",C00531723,STRONGER TOGETHER,3,2012,S,90600.0
H6NY03031,"SLAUGHTER, LOUISE M",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H6NY03031,"SLAUGHTER, LOUISE M",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,22.43
H6NY03031,"SLAUGHTER, LOUISE M",C90011230,AMERICAN ACTION NETWORK INC,1,2012,O,16930.0
H6NY03031,"SLAUGHTER, LOUISE M",C90011719,CROSSROADS GRASSROOTS POLICY STRATEGIES,6,2012,O,1227058.53
H6NY03031,"SLAUGHTER, LOUISE M",C90013145,US CHAMBER OF COMMERCE,1,2012,O,185000.0
H8NY19058,"ENGEL, ELIOT L",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NY20056,"LOWEY, NITA M",C00135368,SIERRA CLUB POLITICAL COMMITTEE,3,2012,S,610.0
H8NY20056,"LOWEY, NITA M",C90004185,NARAL Pro-Choice America,1,2012,S,43.75
H0NY02085,"ISRAEL, STEVE J.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0NY02085,"ISRAEL, STEVE J.",C00534107,PATRIOTS FOR FREEDOM,1,2012,O,12000.0
H0NY02085,"ISRAEL, STEVE J.",C90010513,ENVIRONMENT AMERICA INC,2,2012,S,23.18
H2NY01067,"BISHOP, TIMOTHY",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,12,2012,O,657218.61
H2NY01067,"BISHOP, TIMOTHY",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2NY01067,"BISHOP, TIMOTHY",C00247197,LOCAL 138 138A & 138B INTERNATIONAL UNIONOFOPERATINGENGINEERSPOLITICALACTIONFUND-FEDERAL,2,2012,S,1249.18
H2NY01067,"BISHOP, TIMOTHY",C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2,2012,S,204949.5
H2NY01067,"BISHOP, TIMOTHY",C90010513,ENVIRONMENT AMERICA INC,2,2012,S,23.18
H2NY01067,"BISHOP, TIMOTHY",C90011230,AMERICAN ACTION NETWORK INC,1,2012,O,16930.0
H2NY01067,"BISHOP, TIMOTHY",C90011719,CROSSROADS GRASSROOTS POLICY STRATEGIES,11,2012,O,858066.78
H2NY01067,"BISHOP, TIMOTHY",C90013145,US CHAMBER OF COMMERCE,1,2012,O,305000.0
H4NY27076,"HIGGINS, BRIAN",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4NY11138,"CLARKE, YVETTE D",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8NY21203,"TONKO, PAUL DAVID",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00007880,CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION,3,2012,S,203404.02
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,31,2012,O,1402616.43
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00172296,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE PAC,1,2012,S,608.26
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00499020,FREEDOMWORKS FOR AMERICA,6,2012,O,115060.62
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00531723,STRONGER TOGETHER,3,2012,S,64000.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00531814,ENVIRONMENT AMERICA ACTION FUND,5,2012,S,38780.84
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C00532705,INDEPENDENCE USA PAC,1,2012,S,36262.5
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90005471,PLANNED PARENTHOOD ACTION FUND INC,3,2012,S,7167.78
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,3,2012,S,25.77
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,22.43
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90011685,THE 60 PLUS ASSOCIATION,2,2012,O,326972.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90012089,USACTION,1,2012,S,2625.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90013145,US CHAMBER OF COMMERCE,1,2012,O,185000.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90013400,CENTER FOR INDIVIDUAL FREEDOM,2,2012,O,357892.94
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90013525,HERITAGE ACTION FOR AMERICA,3,2012,O,26083.31
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90014275,CITIZEN ACTION OF NEW YORK INC,3,2012,S,46102.0
H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C90014465,PLANNED PARENTHOOD OF THE ROCHESTER/SYRACUSE REGION ACTION FUND INC.,2,2012,S,394.98
H0NY23081,"OWENS, WILLIAM",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,13,2012,O,776379.88
H0NY23081,"OWENS, WILLIAM",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0NY23081,"OWENS, WILLIAM",C90011230,AMERICAN ACTION NETWORK INC,1,2012,O,16930.0
H0NY23081,"OWENS, WILLIAM",C90011289,AMERICANS FOR TAX REFORM,5,2012,O,1125923.94
H0NY23081,"OWENS, WILLIAM",C90013145,US CHAMBER OF COMMERCE,1,2012,O,390000.0
H0NY23081,"OWENS, WILLIAM",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,1,2012,O,900.0
H0NY23081,"OWENS, WILLIAM",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,1,2012,S,4658.0
H0NY23081,"OWENS, WILLIAM",C90013400,CENTER FOR INDIVIDUAL FREEDOM,2,2012,O,371881.16
H0NY23081,"OWENS, WILLIAM",C90014036,ARDA-ROC,1,2012,S,10197.57
H0NY29054,"REED, THOMAS W II",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,2,2012,S,223928.78
H0NY29054,"REED, THOMAS W II",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,2528.02
H0NY29054,"REED, THOMAS W II",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,3,2012,S,260659.0
H0NY29054,"REED, THOMAS W II",C00490292,GROW PAC,2,2012,,759.2
H0NY13074,"GRIMM, MICHAEL",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,1027.76
H0NY13074,"GRIMM, MICHAEL",C00282343,NEW YORK STATE CONSERVATIVE PARTY,2,2012,S,187.25
H0NY13074,"GRIMM, MICHAEL",C00490292,GROW PAC,2,2012,,393.5
H0NY13074,"GRIMM, MICHAEL",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,94.52
H0NY13074,"GRIMM, MICHAEL",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,22269.53
H0NY13074,"GRIMM, MICHAEL",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,20,2012,S,18370.89
H0NY13074,"GRIMM, MICHAEL",C90011230,AMERICAN ACTION NETWORK INC,1,2012,S,16930.0
H0NY13074,"GRIMM, MICHAEL",C90014036,ARDA-ROC,1,2012,S,94283.34
H0NY20095,"GIBSON, CHRISTOPHER P",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,23,2012,O,1393500.99
H0NY20095,"GIBSON, CHRISTOPHER P",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),1,2012,O,91702.73
