candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H0FL05162,N,05,False,Challenger,"ABENCHUCHAN, ISAIAH",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0FL05162'], 'committee_id': 'C00731299', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2019-12-17', 'first_file_date': '2019-12-17', 'last_f1_date': '2019-12-17', 'last_file_date': '2020-06-07', 'name': 'ISAIAH ABENCHUCHAN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'ABENCHUCHAN, ISAIAH'}]",FL
H8ND00120,N,00,False,Open seat,"ABENTROTH, TIFFANY",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8ND00120'], 'committee_id': 'C00667733', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018, 2020, 2022], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2018-01-30', 'first_file_date': '2018-01-30', 'last_f1_date': '2018-04-12', 'last_file_date': '2021-02-01', 'name': 'ABENTROTH FOR US CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'ND', 'treasurer_name': 'DENZ, ALAN LEE JR'}]",ND
H6HI01121,P,01,True,Challenger,"ABERCROMBIE, NEIL",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6HI01121'], 'committee_id': 'C00247379', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1990-07-25', 'first_file_date': '1990-07-25', 'last_f1_date': '2008-12-11', 'last_file_date': '2012-04-18', 'name': 'ABERCROMBIE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'HI', 'treasurer_name': 'JACK Y. ENDO'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6HI01121'], 'committee_id': 'C00202283', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1986, 1988], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1986-02-10', 'first_file_date': '1986-02-10', 'last_f1_date': '1987-03-30', 'last_file_date': '1988-06-24', 'name': 'ABERCROMBIE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'HI', 'treasurer_name': 'GEORGE M HUDES'}]",HI
H8IL08093,N,08,False,Challenger,"ABERNATHY, IAIN",House,OTHER,[],IL
H0IN05268,C,05,True,Open seat,"ABERNATHY, KENT",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0IN05268'], 'committee_id': 'C00721985', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2019-10-07', 'first_file_date': '2019-10-07', 'last_f1_date': '2019-10-07', 'last_file_date': '2020-08-13', 'name': 'KENT ABERNATHY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'MARTIN, STEVEN'}]",IN
H2MO03043,N,03,False,Challenger,"ABERNATHY, NED L.",House,DEMOCRATIC PARTY,[],MO
H6GA05134,P,05,True,Challenger,"ABERNATHY, RALPH DAVID",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6GA05134'], 'committee_id': 'C00075903', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1977-02-11', 'first_file_date': '1977-02-11', 'last_f1_date': '1977-02-28', 'last_file_date': '1981-12-03', 'name': 'ABERNATHY FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'GA', 'treasurer_name': 'DR. OTIS SMITH'}]",GA
H4AR01010,N,01,False,,"ABERNATHY, STEVE",House,DEMOCRATIC PARTY,[],AR
H4PA20012,C,20,True,,"ABER, ROBERT M",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4PA20012'], 'committee_id': 'C00178152', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1984], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1984-02-29', 'first_file_date': '1984-02-29', 'last_f1_date': '1984-02-29', 'last_file_date': '1985-03-15', 'name': 'BOB ABER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'PA', 'treasurer_name': 'JAMES J CIOPPA'}]",PA
H2HI01146,N,01,False,Challenger,"ABKIN, STEVEN L.",House,NONPARTISAN,[],HI
H8CT04131,N,04,False,Open seat,"ABLE, ALAN",House,UNKNOWN,[],CT
H4KY06122,N,06,False,Open seat,"ABNER, STACY",House,CONSTITUTIONAL,[],KY
H4RI01281,C,01,True,Open seat,"ABNEY, MARVIN L.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'FRIENDS OF MARVIN ABNEY', 'candidate_ids': ['H4RI01281'], 'committee_id': 'C00839126', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2023-04-27', 'first_file_date': '2023-04-27', 'last_f1_date': '2023-04-27', 'last_file_date': '2023-08-23', 'name': 'MARVIN ABNEY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'RI', 'treasurer_name': 'TSANDILAS, MICHAEL J.'}]",RI
H2AZ02279,P,02,True,Challenger,"ABOUD, PAULA ANN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2AZ02279'], 'committee_id': 'C00514810', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-03-07', 'first_file_date': '2012-03-07', 'last_f1_date': '2012-03-07', 'last_file_date': '2013-05-13', 'name': 'PAULA ABOUD FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'AZ', 'treasurer_name': 'JEFFRY S DOBBINS'}]",AZ
H4FL22029,N,22,False,Challenger,"ABOUMRAD, ARTHUR G MR",House,INDEPENDENT,[],FL
H4UT03187,N,03,False,Challenger,ABRAHAM,House,INDEPENDENT AMERICAN PARTY,[],UT
H4LA05221,C,05,True,Incumbent,"ABRAHAM, RALPH LEE DR. JR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'FRESHMAN AGRICULTURAL REPUBLICAN MEMBERS TRUST AKA FARM TRUST', 'candidate_ids': ['H4LA05221'], 'committee_id': 'C00563940', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2014, 2016, 2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2014-05-28', 'first_file_date': '2014-05-28', 'last_f1_date': '2015-04-13', 'last_file_date': '2020-09-03', 'name': 'RALPH ABRAHAM FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'LA', 'treasurer_name': 'ELIAS, CHAD'}]",LA
H6CA24097,N,24,False,Challenger,"ABRAHAMS, GEORGE",House,LIBERTARIAN PARTY,[],CA
H4GA06137,N,06,False,Challenger,"ABRAHAM, SHELLY JOHN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4GA06137'], 'committee_id': 'C00844803', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2023-07-06', 'first_file_date': '2023-07-06', 'last_f1_date': '2023-08-14', 'last_file_date': '2023-08-14', 'name': 'SHELLY ABRAHAM FOR GA 6', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'GA', 'treasurer_name': 'ABRAHAM, SHELLY'}]",GA
H4NY04067,P,04,True,Open seat,"ABRAHAMS, KEVAN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4NY04067'], 'committee_id': 'C00555292', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2014-01-24', 'first_file_date': '2014-01-24', 'last_f1_date': '2014-02-11', 'last_file_date': '2015-12-16', 'name': 'FRIENDS OF KEVAN ABRAHAMS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NY', 'treasurer_name': 'JEFFREY GUILLOT'}]",NY
H2MN01371,N,01,False,Challenger,"ABRAHAMSON, BRIAN",House,OTHER,[],MN
H8OH18054,P,18,True,Challenger,"ABRAHAM, WILLIAM C",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8OH18054'], 'committee_id': 'C00232298', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1988, 1990, 1992], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1988-09-13', 'first_file_date': '1988-09-13', 'last_f1_date': '1988-09-13', 'last_file_date': '1991-08-30', 'name': 'WILLIAM C ABRAHAM FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OH', 'treasurer_name': 'DAVID J COYNE'}]",OH
H6MO07086,N,07,True,Challenger,"ABRAMOVITZ, GEORGE E",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6MO07086'], 'committee_id': 'C00208918', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1986], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1986-07-15', 'first_file_date': '1986-07-15', 'last_f1_date': '1986-07-18', 'last_file_date': '1987-02-04', 'name': 'GEORGE E ABRAMOVITZ FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'treasurer_name': 'PATRICIA J MILLS'}]",MO
H8NM01356,N,01,True,Open seat,"ABRAMS, JOHN E.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8NM01356'], 'committee_id': 'C00640540', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2017-05-15', 'first_file_date': '2017-05-15', 'last_f1_date': '2017-05-15', 'last_file_date': '2018-03-16', 'name': 'JOHN ABRAMS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NM', 'treasurer_name': 'TOLITO, STEPHEN A'}]",NM
H4UT01017,P,01,True,Challenger,"ABRAMS, MILTON C",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4UT01017'], 'committee_id': 'C00186973', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1984, 1986], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1984-07-05', 'first_file_date': '1984-07-05', 'last_f1_date': '1984-07-05', 'last_file_date': '1986-05-30', 'name': 'MILTON C ABRAMS FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'UT', 'treasurer_name': 'MILTON C ABRAMS'}]",UT
H8IN08125,P,08,True,Challenger,"ABRAMSON, PAUL",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8IN08125'], 'committee_id': 'C00444869', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2008-02-06', 'first_file_date': '2008-02-06', 'last_f1_date': '2008-02-06', 'last_file_date': '2008-03-19', 'name': 'FRIENDS OF PAUL ABRAMSON', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'PAUL ABRAMSON'}]",IN
H6MD02013,P,02,False,,"ABRAMS, ROSALIE SILBER",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6MD02013'], 'committee_id': 'C00004838', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1976, 1978, 1980, 1982], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': None, 'first_file_date': '1977-01-31', 'last_f1_date': None, 'last_file_date': '1981-12-03', 'name': 'CIT FOR ROSALIE ABRAMS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'MD', 'treasurer_name': 'MRS MARLENE S BUTLER, TREASURER'}]",MD
H6NJ07136,N,07,False,Open seat,"ABRAMS, THOMAS D.",House,INDEPENDENT,[],NJ
H2NJ12101,N,07,False,Challenger,"ABRAMS, THOMAS D.",House,LIBERTARIAN PARTY,[],NJ
H0NY00089,N,00,False,Challenger,"ABREU DE LA CRUZ F, JOSE MIGUEL",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0NY00089'], 'committee_id': 'C00730077', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2019-12-08', 'first_file_date': '2019-12-08', 'last_f1_date': '2019-12-08', 'last_file_date': '2023-06-15', 'name': 'ABREU FOR OFFICE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'GRIFFIOEN, MARIEKE'}]",NY
H8GA06302,C,06,True,Open seat,"ABROMS, DAVID",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8GA06302'], 'committee_id': 'C00633198', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2017-02-15', 'first_file_date': '2017-02-15', 'last_f1_date': '2017-02-15', 'last_file_date': '2017-11-28', 'name': 'ABROMS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'ABROMS, DAVID'}]",GA
H0ME01028,P,01,True,Challenger,"ABROMSON, LINDA",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0ME01028'], 'committee_id': 'C00241414', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1990, 1992], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1990-01-31', 'first_file_date': '1990-01-31', 'last_f1_date': '1990-01-31', 'last_file_date': '1991-09-27', 'name': 'LINDA ABROMSON FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'ME', 'treasurer_name': 'PENELOPE PACHIOS CARSON'}]",ME
H8FL06072,C,06,True,Open seat,"ABSHIER, ROY",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8FL06072'], 'committee_id': 'C00230300', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1988], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1988-07-22', 'first_file_date': '1988-07-22', 'last_f1_date': '1988-07-22', 'last_file_date': '1989-04-21', 'name': 'CITIZENS FOR ROY ABSHIER CONGRESSIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'FL', 'treasurer_name': 'ROBERT O. GLISSON'}]",FL
H6MA00015,P,08,True,Challenger,"ABT, CLARK C",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6MA00015'], 'committee_id': 'C00197012', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1986, 1988], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1985-06-04', 'first_file_date': '1985-06-04', 'last_f1_date': '1986-01-28', 'last_file_date': '1989-03-27', 'name': 'CLARK ABT FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'MA', 'treasurer_name': 'GEORGE MICHAELS'}]",MA
H0TX23193,P,23,True,Open seat,"ABUABARA, ROSALINDA RAMOS",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0TX23193'], 'committee_id': 'C00709071', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2019-06-12', 'first_file_date': '2019-06-12', 'last_f1_date': '2020-01-05', 'last_file_date': '2023-06-15', 'name': 'ROSEY FOR CONGRESS TEXAS 23', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'ABUABARA, ROSALINDA RAMOS'}]",TX
H2CA12158,P,12,True,Challenger,"ABU-GHAZALAH, MAAD H H",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2CA12158'], 'committee_id': 'C00374264', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004, 2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2002-03-05', 'first_file_date': '2002-03-05', 'last_f1_date': '2002-03-05', 'last_file_date': '2007-03-21', 'name': 'MAAD 4 CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'LIB', 'party_full': 'LIBERTARIAN PARTY', 'state': 'CA', 'treasurer_name': 'MARK W ACKLEY'}]",CA
H0MO06180,C,06,True,Challenger,"ABUNDIS, VICTOR",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0MO06180'], 'committee_id': 'C00696922', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2019-02-18', 'first_file_date': '2019-02-18', 'last_f1_date': '2019-02-18', 'last_file_date': '2020-04-29', 'name': 'FRIENDS FOR VIC', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'treasurer_name': 'WAZAC, JOEL TRUMAN'}]",MO
H6CA16119,N,16,False,Challenger,"ABU-SHUMAYS, ABAAN",House,NATURAL LAW PARTY,[],CA
H2SC04154,P,04,True,Challenger,"ABUZEID, GEORGE ASSAD",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2SC04154'], 'committee_id': 'C00792630', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2021-10-27', 'first_file_date': '2021-10-27', 'last_f1_date': '2021-10-27', 'last_file_date': '2023-01-19', 'name': 'ABUZEID FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'SC', 'treasurer_name': 'ABUZEID, GEORGE ASSAD'}]",SC
