committee_id,committee_name,count,recipient_id,recipient_name,total
C00080648,MICHIGAN BANKERS ASSOCIATION - MIBANKPAC - FEDERAL,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),73000.0
C00450072,WEST VIRGINIA BANKERS ASSOCIATION PAC,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),20475.0
C00081422,NEW YORK BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE,4,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),44000.0
C00451781,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),5326.0
C00082834,CALIFORNIA BANKERS ASSOCIATION FEDERAL (CALBANKPAC),3,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),175000.0
C00271338,AMERIPAC: THE FUND FOR A GREATER AMERICA,1,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),5000.0
C00083790,NEBRASKA BANKERS ASSOCIATION FEDERAL POLITICAL ACTION COMMITTEE,4,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),66750.0
C00025668,BANK OF HAWAII CORPORATION SPECIAL POLITICAL EDUCATION COMMITTEE,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),5326.0
C00276592,INTERNATIONAL BANK OF COMMERCE COMMITTEE FOR IMPROVEMENT AND BETTERMENT OF THE COUNTRY,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),7000.0
C00147645,NEW MEXICO BANKERS ASSOCIATION,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),12000.0
C00086355,JEBPAC-NEW JERSEY BANKERS ASSOCIATION FKA NEW JERSEY BANKERS ASSOC JERSEY BANKERS PAC,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),112236.0
C00086611,KANSAS BANKERS ASSOCIATION BANKPAC,5,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),69000.0
C00496588,GULF COAST BANK & TRUST WAVE PAC,1,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),2000.0
C00092841,GEORGIA BANKERS ASSOCIATION PAC,2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),67000.0
C00160978,HEARTLAND COMMUNITY BANKERS ASSOCIATION-POLITICAL ACTION COMMITTEE (HCBA-PAC),2,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),7500.0
C00307249,"CITIZENS FINANCIAL GROUP, INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)",1,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),5000.0
C00321406,WEBSTER BANK PAC - FEDERAL,1,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),2500.0
C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,1,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,1000.0
C00040923,METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A,2,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,10000.0
C00384362,"MEDCO HEALTH SOLUTIONS, INC. AND EXPRESS SCRIPTS, INC. POLITICAL ACTION COMMITTEE (AKA MEDCO-EXPRESS SCRIPTS PAC)",2,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,10000.0
C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,10000.0
C00068528,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,1,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,2000.0
C00236414,TRANSAMERICA CORPORATION PAC,1,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,3000.0
C00128512,JPMORGAN CHASE & CO. PAC,2,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,10000.0
C00128918,PRINCIPAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,4000.0
C00076174,NATIONWIDE MUTUAL INSURANCE COMPANY POLITICAL ACTION COMMITTEE,3,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,5000.0
C00039321,"PEPSICO, INC. CONCERNED CITIZENS FUND",2,C00100107,AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC),10000.0
C00347989,"COCA-COLA BOTTLING COMPANY UNITED, INC. COMMITTEE FOR GOOD GOVERNMENT",1,C00100107,AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC),2500.0
C00012468,THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,1,C00100107,AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC),5000.0
C00077701,THE KRAFT HEINZ COMPANY POLITICAL ACTION COMMITTEE (KRAFTHEINZPAC),2,C00100107,AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC),4000.0
C00302943,NESTLE WATERS NORTH AMERICA INC. PAC,2,C00100107,AMERICAN BEVERAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AKA AMERICAN BEVERAGE PAC),7500.0
C00477737,MEDIACOM COMMUNICATIONS CORPORATION POLITICAL ACTION COMMITTEE,2,C00364109,AMERICAN CABLE ASSOCIATION INC PAC (ACA PAC),6500.0
C00074096,DOW INC. PAC (DOWPAC),2,C00252338,AMERICAN CHEMISTRY COUNCIL PAC,10000.0
C00432401,BEN NELSON 2012,1,C00252338,AMERICAN CHEMISTRY COUNCIL PAC,5000.0
C00281162,BAYER US LLC EMPLOYEE POLITICAL ACTION COMMITTEE (BAYERPAC),1,C00252338,AMERICAN CHEMISTRY COUNCIL PAC,1000.0
C00306175,LYONDELL CHEMICAL COMPANY PAC,2,C00252338,AMERICAN CHEMISTRY COUNCIL PAC,10000.0
C00432880,AKAKA IN 2012,1,C00102764,AMERICAN CHIROPRACTIC ASSOCIATION PAC,1000.0
C00264697,FRIENDS OF SHERROD BROWN,1,C00102764,AMERICAN CHIROPRACTIC ASSOCIATION PAC,500.0
C00008748,SEMPRA ENERGY EMPLOYEES POLITICAL ACTION COMMITTEE- FEDERAL,1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,5000.0
C00064774,"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",2,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,10000.0
C00242057,REED SMITH POLITICAL ACTION COMMITTEE,2,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,750.0
C00434142,RENEWABLE ENERGY SYSTEMS AMERICAS INC. PAC (AKA RESPAC),5,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,9000.0
C00437244,INVENERGY LLC PAC,4,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,3000.0
C00141218,EXELON CORPORATION POLITICAL ACTION COMMITTEE,3,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,1000.0
C00452755,EDP RENEWABLES NORTH AMERICA LLC PAC (AKA EDPR NA PAC),1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,1250.0
C00452805,INTERNATIONAL POWER AMERICA INC PAC,1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,5000.0
C00494716,TERRA-GEN POLITICAL ACTION COMMITTEE (TERRA-GEN PAC),1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,500.0
C00516047,ANGUS KING FOR U.S. SENATE CAMPAIGN,1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,1000.0
C00523233,"EDF RENEWABLES, INC. PAC",1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,250.0
C00291955,OLYMPIA'S LIST,1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,2500.0
C00305110,A LOT OF PEOPLE WHO SUPPORT JEFF BINGAMAN (2000),1,C00259572,AMERICAN WIND ENERGY ASSOCIATION WINDPAC,5000.0
C00329185,QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE,2,C00410084,AMERICAN CLINICAL LABORATORY ASSOCIATON PAC (LABPAC),10000.0
C00314997,LABORATORY CORPORATION OF AMERICA HOLDINGS POLITICAL PARTICIPATION COMMITTEE,2,C00410084,AMERICAN CLINICAL LABORATORY ASSOCIATON PAC (LABPAC),10000.0
C00202754,FRIENDS OF KENT CONRAD,1,C00358812,AMERICAN COLLEGE OF NURSE-MIDWIVES MIDWIVES-PAC,1000.0
C00291955,OLYMPIA'S LIST,1,C00364158,THE AMERICAN CONGRESS OF OB-GYNS PAC (OB-GYN PAC),5000.0
C00202754,FRIENDS OF KENT CONRAD,1,C00403881,AMERICAN COLLEGE OF PHYSICIAN SERVICES INC PAC; AKA ACP SERVICES PAC,1000.0
C00291955,OLYMPIA'S LIST,1,C00403881,AMERICAN COLLEGE OF PHYSICIAN SERVICES INC PAC; AKA ACP SERVICES PAC,1200.0
C00390971,CC SERVICES INC COUNTRY POLITICAL ACTION COMMITTEE,1,C00418269,AMERICAN COMMERCIAL LINES INC. PAC,5000.0
C00493270,"HEIDELBERG MATERIALS US, INC. POLITICAL ACTION COMMITTEE",1,C00322727,AMERICAN CONCRETE PAVEMENT ASSOCIATION PAC (ACPA),500.0
C00103903,"HDR, INC. EMPLOYEE OWNERS PAC",1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),5000.0
C00366229,LARSON DESIGN GROUP PAC,4,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),4000.0
C00368902,"DAVID VOLKERT & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE ('DVA/HC PAC')",1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),500.0
C00212803,HALFF ASSOCIATES FED PAC,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),1000.0
C00398222,CDM SMITH INC. NATIONAL PAC,2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),4000.0
C00012310,BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC),2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),10000.0
C00402727,LEO A DALY COMPANY PAC,2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),2000.0
C00403477,FED - MICHAEL BAKER INTERNATIONAL HOLDCO CORPORATION POLITICAL ACTION COMMITTEE (MICHAEL BAKER INTERNATIONAL PAC),1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),5000.0
C00406124,HANSON PROFESSIONAL SERVICES INC PAC,2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),1950.0
C00417360,BARGE DESIGN SOLUTIONS INC. FEDERAL POLITICAL ACTION COMMITTEE,2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),2000.0
C00432401,BEN NELSON 2012,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),5000.0
C00433672,TRANSYSTEMS CORPORATION PAC,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),3000.0
C00141382,"GANNETT FLEMING, INC  PAC",2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),1150.0
C00143305,CH2M HILL COMPANIES LTD PAC,2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),5500.0
C00457853,"TSVC, INC. POLITICAL ACTION COMMITTEE (TERRACON PAC)",2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),10000.0
C00472514,"FRIENDS AND EMPLOYEES OF POLYENGINEERING, INC. POLITICAL ACTION COMMITTEE",2,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),1500.0
C00476374,HOOSIERS FOR CONSERVATIVE GOVERNMENT,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),3000.0
C00479899,"WOOLPERT, INC. PAC",4,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),2500.0
C00497313,MANNIK AND SMITH GROUP INC PAC THE AKA MSG PAC,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),200.0
C00291955,OLYMPIA'S LIST,1,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),1000.0
C00094581,MUTUAL OF OMAHA COMPANIES PAC (IMPAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00095109,AZOA SERVICES CORPORATION POLITICAL ACTION COMMITTEE (ALLIANZ OF AMERICA PAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,7000.0
C00033423,"HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)",3,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00168203,"THE PHOENIX COMPANIES, INC. - PAC FEDERAL",1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00168864,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00171843,LIBERTY MUTUAL INSURANCE COMPANY - PAC,3,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,15000.0
C00173393,THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE - FEDERAL (GUARDIAN LIFE P,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00177436,UNUM GROUP POLITICAL ACTION COMMITTEE (UNUMPAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00180901,AVIVA USA CORPORATION POLITICAL ACTION COMMITTEE ,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,9000.0
C00184028,"VOYA FINANCIAL, INC., POLITICAL ACTION COMMITTEE (VOYA FINANCIAL PAC)",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00184382,MODERN WOODMEN OF AMERICA POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,4000.0
C00185694,ASSURANT INC. POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00040253,ALLSTATE INSURANCE COMPANY PAC,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE CO. FEDERAL PAC (NORTHWESTERN MUTUAL FEDERAL PAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00040923,METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00110577,"LINCOLN NATIONAL CORPORATION POLITICAL ACTION COMMITTEE (AKA LINCOLN FINANCIAL GROUP FEDERAL POLITICAL ACTION COMMITTEE, FEDERAL LFGPAC)",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00210526,AMERICAN FIDELITY CORPORATION POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00367524,AMERICAN ENTERPRISE MUTUAL HOLDING COMPANY PAC,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,2000.0
C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00390971,CC SERVICES INC COUNTRY POLITICAL ACTION COMMITTEE,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00120006,"SECURIAN, INC PAC",1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00121319,THRIVENT FINANCIAL FOR LUTHERANS POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00235036,"ZURICH HOLDING COMPANY OF AMERICA, INC. COMMITTEE FOR GOOD GOVERNMENT (Z-PAC, ZURICH PAC)",1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,1500.0
C00402107,CUNA MUTUAL HOLDING COMPANY POLITICAL ACTION COMMITTEE (CUNA MUTUAL PAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,3000.0
C00068528,PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00236414,TRANSAMERICA CORPORATION PAC,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00404194,"GENWORTH FINANCIAL, INC. POLITICAL ACTION COMMITTEE (GENWORTH PAC)",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00128918,PRINCIPAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00076174,NATIONWIDE MUTUAL INSURANCE COMPANY POLITICAL ACTION COMMITTEE,3,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00419333,SUN LIFE ASSURANCE COMPANY OF CANADA (US) PAC,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,8292.0
C00135525,AMERICAN NATIONAL INSURANCE COMPANY EMPLOYEE POLITICAL ACTION COMMITTEE,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00137265,JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00142372,PENN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00258228,WESTERN AND SOUTHERN LIFE INSURANCE CO POLITICAL ACTION COMMITTEE (WESTERN-SOUTHERN PAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00143164,"ONEAMERICA FINANCIAL PARTNERS, INC. PAC",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,8000.0
C00268987,AMICA MUTUAL INSURANCE COMPANY/FED-POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,4000.0
C00461129,RGA REINSURANCE COMPANY FEDERAL PAC,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,5000.0
C00462564,SWISS RE AMERICA HOLDING CORPORATION POLITICAL ACTION COMMITTEE,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,1500.0
C00504316,MUNICH AMERICAN REASSURANCE COMPANY,1,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,4500.0
C00156166,TRUSTMARK INSURANCE COMPANY POLITICAL ACTION COMMITTEE (TRUSTPAC),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,9000.0
C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,7500.0
C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00161414,PROTECTIVE LIFE CORPORATION FEDERAL POLITICAL ACTION COMMITTEE ('PROTECTPAC'),2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00161901,"EQUITABLE HOLDINGS, INC. POLITICAL ACTION COMMITTEE (EQUITABLE PAC)",2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00164145,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,2,C00147066,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,10000.0
C00432401,BEN NELSON 2012,1,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,5000.0
C00344473,STABENOW FOR US SENATE,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,2000.0
C00011544,OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,17000.0
C00012211,NORTH CAROLINA DENTAL SOCIETY PAC,4,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,61581.0
C00236513,ENGEL FOR CONGRESS,2,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,10500.0
C00431056,BOB CASEY FOR SENATE INC,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,1500.0
C00439802,JOHANNS FOR SENATE INCORPORATED,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,5000.0
C00291955,OLYMPIA'S LIST,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,1000.0
C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,3,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),1627.0
C00464826,DOUG HOFFMAN FOR CONGRESS,1,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),1083.0
C00279521,ARIZONA FUND,1,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),5000.0
C00291955,OLYMPIA'S LIST,1,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),1200.0
C00158998,CONNECTICUT CITIZEN ACTION GROUP FED PAC,1,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),402.0
C00242040,"FOREST LANDOWNERS ASSOCIATION, INC., POLITICAL ACTION COMMITTEE",1,C00453134,AMERICAN FAMILY BUSINESS INSTITUTE POLITICAL ACTION COMMITTEE (AFBI PAC),1000.0
C00344473,STABENOW FOR US SENATE,1,C00279562,AMERICAN FEDERATION OF SCHOOL ADMINISTRATORS AFL-CIO PAC,3500.0
C00355818,COUNCIL OF SCHOOL SUPERVISORS AND ADMINISTRATORS LOCAL 1 AFSA AFL-CIO,1,C00279562,AMERICAN FEDERATION OF SCHOOL ADMINISTRATORS AFL-CIO PAC,5000.0
C00034066,DISTRICT 1199C NAT'L UNION OF HOSPITAL & HEALTH CARE EMPLOYEES POLITICAL ACTION FUND,1,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,7762.0
C00005561,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,1,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,5000.0
C00149211,DISTRICT COUNCIL 37 AFSCME PUBLIC EMPLOYEES ORGANIZED FOR POL & LEG EQUALITY (DC37PEOPLE),23,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,1209373.0
C00021121,VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT,21,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",3000000.0
C00148098,NEW YORK STATE PUBLIC EMPLOYEES FEDERATION - COPE,18,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",67653.0
C00021121,VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT,4,C00157545,AMERICAN FEDERATION OF TEACHERS STAFF UNION COMMITTEE ON POLITICAL EDUCATION,400000.0
C00148098,NEW YORK STATE PUBLIC EMPLOYEES FEDERATION - COPE,9,C00157545,AMERICAN FEDERATION OF TEACHERS STAFF UNION COMMITTEE ON POLITICAL EDUCATION,34124.0
C00476374,HOOSIERS FOR CONSERVATIVE GOVERNMENT,1,C00038604,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,500.0
C00480673,MIDCOUNTRY FINANCIAL CORP. PAC (MIDCOUNTRY PAC),2,C00038604,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,4500.0
C00296640,REPUBLICAN MAJORITY FUND,1,C00038604,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,500.0
C00034405,INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC),2,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,10000.0
C00350884,RESOLUTE FP US INC. POLITICAL ACTION COMMITTEE,2,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,2000.0
C00117424,WESTROCK POLITICAL ACTION COMMITTEE,2,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,9000.0
C00236489,"KOCH INDUSTRIES, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",2,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,10000.0
