candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H2GA12121,C,12,True,Incumbent,"ALLEN, RICHARD W",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'ALLEN VICTORY FUND', 'candidate_ids': ['H2GA12121'], 'committee_id': 'C00504019', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-10-13', 'first_file_date': '2011-10-13', 'last_f1_date': '2022-05-19', 'last_file_date': '2023-07-12', 'name': 'RICK W. ALLEN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'MEYBOHM, E. G.'}]",GA
H0GA02241,C,02,True,Challenger,"ALLEN, RICK",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0GA02241'], 'committee_id': 'C00506790', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-11-29', 'first_file_date': '2011-11-29', 'last_f1_date': '2011-11-29', 'last_file_date': '2012-10-18', 'name': 'RICK ALLEN FOR CONGRESS 2012', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'PAMELA ASHLEA ERVIN'}, {'affiliated_committee_name': None, 'candidate_ids': ['H0GA02241'], 'committee_id': 'C00481101', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2010-04-13', 'first_file_date': '2010-04-13', 'last_f1_date': '2010-05-24', 'last_file_date': '2010-10-28', 'name': 'RICK ALLEN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'ASHLEA ERVIN'}]",GA
H2PR00065,P,00,True,Challenger,"ALOMAR, RAFAEL COX",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2PR00065'], 'committee_id': 'C00506212', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-11-17', 'first_file_date': '2011-11-17', 'last_f1_date': '2014-10-13', 'last_file_date': '2016-03-15', 'name': 'COX ALOMAR 2012 INC', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'PR', 'treasurer_name': 'COX ALOMAR, RAFAEL'}]",PR
H6PA04110,P,12,True,Challenger,"ALTMIRE, JASON",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'JARED POLIS VICTORY FUND', 'candidate_ids': ['H6PA04110'], 'committee_id': 'C00413310', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008, 2010, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2005-07-19', 'first_file_date': '2005-07-19', 'last_f1_date': '2010-01-19', 'last_file_date': '2012-09-18', 'name': 'CITIZENS FOR ALTMIRE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'PA', 'treasurer_name': 'CLARKE, JOANN'}]",PA
H0NY01129,P,01,True,Challenger,"ALTSCHULER, RANDOLPH MR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'YOUNG GUNS 2012 ROUND 1', 'candidate_ids': ['H0NY01129'], 'committee_id': 'C00465245', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-08-10', 'first_file_date': '2009-08-10', 'last_f1_date': '2013-07-08', 'last_file_date': '2013-08-28', 'name': 'RANDY ALTSCHULER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NC', 'treasurer_name': 'BERGSON, HOWARD M. HON.'}]",NY
H2TX35045,P,35,True,Open seat,"ALVARADO, MARIA LUISA",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX35045'], 'committee_id': 'C00508671', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-01-04', 'first_file_date': '2012-01-04', 'last_f1_date': '2012-01-04', 'last_file_date': '2015-11-12', 'name': 'MARIA LUISA ALVARADO FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'SAMUEL ALVARADO'}]",TX
H0MI03126,P,03,True,Incumbent,"AMASH, JUSTIN",House,INDEPENDENT,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0MI03126'], 'committee_id': 'C00476291', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2010-02-12', 'first_file_date': '2010-02-12', 'last_f1_date': '2021-01-08', 'last_file_date': '2023-07-14', 'name': 'JUSTIN AMASH FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'MI', 'treasurer_name': 'BUSH, JORDAN'}]",MI
H4AS00036,C,00,True,Incumbent,"AMATA, AUMUA",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4AS00036'], 'committee_id': 'C00393041', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2003-11-28', 'first_file_date': '2003-11-28', 'last_f1_date': '2011-05-24', 'last_file_date': '2023-07-14', 'name': 'FRIENDS OF AMATA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AS', 'treasurer_name': 'USLE, MICHAEL LAWRENCE MR. SR.'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4AS00036'], 'committee_id': 'C00362012', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2000, 2002, 2004], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '2000-09-21', 'first_file_date': '2000-09-21', 'last_f1_date': '2003-04-29', 'last_file_date': '2004-02-08', 'name': 'AMATA/SAMOA 2000 CAMPAIGN COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AS', 'treasurer_name': 'MICHAEL L USLE'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4AS00036'], 'committee_id': 'C00296939', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994, 1996, 1998, 2000], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '1994-08-01', 'first_file_date': '1994-08-01', 'last_f1_date': '1996-07-24', 'last_file_date': '2000-01-24', 'name': 'AMATA/SAMOA CAMPAIGN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AS', 'treasurer_name': 'MICHAEL L USLE'}]",AS
H2NV02395,C,02,True,Incumbent,"AMODEI, MARK EUGENE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'PROBLEM SOLVERS PATRIOTS', 'candidate_ids': ['H2NV02395'], 'committee_id': 'C00496760', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-05-19', 'first_file_date': '2011-05-19', 'last_f1_date': '2019-10-23', 'last_file_date': '2023-08-28', 'name': 'AMODEI FOR NEVADA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'NEILON, NICOLA'}]",NV
H2WA02169,C,01,True,Open seat,"ANDERS, GREG",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2WA02169'], 'committee_id': 'C00496877', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-05-25', 'first_file_date': '2011-05-25', 'last_f1_date': '2012-03-22', 'last_file_date': '2012-10-31', 'name': 'ANDERS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'WA', 'treasurer_name': 'MOSKOWITZ, MARTIN'}]",WA
H2IL14078,P,14,True,Challenger,"ANDERSON, DENNIS",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2IL14078'], 'committee_id': 'C00507459', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-12-12', 'first_file_date': '2011-12-12', 'last_f1_date': '2014-12-04', 'last_file_date': '2017-01-18', 'name': 'DENNIS ANDERSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'IL', 'treasurer_name': 'GLAD-ANDERSON, SUSAN'}]",IL
H2NC03087,P,03,True,Challenger,"ANDERSON, ERIK STEVEN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NC03087'], 'committee_id': 'C00513952', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-02-27', 'first_file_date': '2012-02-27', 'last_f1_date': '2012-02-27', 'last_file_date': '2015-12-16', 'name': 'ERIK ANDERSON COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NC', 'treasurer_name': 'FRED A WORTH'}]",NC
H2MI13121,P,13,True,Challenger,"ANDERSON, GLENN STANFORD",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MI13121'], 'committee_id': 'C00505123', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2011-11-03', 'first_file_date': '2011-11-03', 'last_f1_date': '2011-11-03', 'last_file_date': '2015-02-11', 'name': 'GLENN ANDERSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'treasurer_name': 'JOSHUA WILLIAM-LEWIS BRANDT'}]",MI
H2IN05124,N,05,True,Open seat,"ANDERSON, JASON PATRICK",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2IN05124'], 'committee_id': 'C00512772', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-13', 'first_file_date': '2012-02-13', 'last_f1_date': '2012-02-13', 'last_file_date': '2012-07-05', 'name': 'JASON ANDERSON FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'KRISTI ANN ANDERSON'}]",IN
H2MN08103,P,08,True,Challenger,"ANDERSON, JEFF",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MN08103'], 'committee_id': 'C00498030', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2011-06-24', 'first_file_date': '2011-06-24', 'last_f1_date': '2012-05-14', 'last_file_date': '2015-02-11', 'name': 'JEFF ANDERSON FOR MINNESOTA', 'organization_type': None, 'organization_type_full': None, 'party': 'DFL', 'party_full': 'DEMOCRATIC-FARM-LABOR', 'state': 'MN', 'treasurer_name': 'LEINO, BILL'}]",MN
H0OH07104,N,06,True,Challenger,"ANDERSON, JOHN DAVID",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0OH07104'], 'committee_id': 'C00558635', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2014-03-04', 'first_file_date': '2014-03-04', 'last_f1_date': '2014-03-24', 'last_file_date': '2014-07-16', 'name': 'JOHNANDERSONFORCONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OH', 'treasurer_name': 'RONALD JOSPEH LOPEZ'}, {'affiliated_committee_name': None, 'candidate_ids': ['H0OH07104'], 'committee_id': 'C00508796', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-01-05', 'first_file_date': '2012-01-05', 'last_f1_date': '2012-01-05', 'last_file_date': '2012-07-11', 'name': 'JOHN ANDERSON FOR CONGRESS 2012', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OH', 'treasurer_name': 'RONALD JOSEPH LOPEZ'}, {'affiliated_committee_name': None, 'candidate_ids': ['H0OH07104'], 'committee_id': 'C00478123', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '2010-03-10', 'first_file_date': '2010-03-10', 'last_f1_date': '2010-03-10', 'last_file_date': '2012-05-31', 'name': 'JOHN ANDERSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'LIB', 'party_full': 'LIBERTARIAN PARTY', 'state': 'OH', 'treasurer_name': 'RONALD JOSEPH LOPEZ'}]",OH
H2GA12105,P,12,True,Challenger,"ANDERSON, LEE I",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'GA-12 NOMINEE FUND', 'candidate_ids': ['H2GA12105'], 'committee_id': 'C00502302', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-09-12', 'first_file_date': '2011-09-12', 'last_f1_date': '2012-09-27', 'last_file_date': '2013-01-09', 'name': 'ANDERSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'KUHLKE, W. B. MR. JR.'}]",GA
S2NE00086,P,00,True,Open seat,"ANDERSON, RUSSELL PAUL",Senate,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['S2NE00086'], 'committee_id': 'C00493445', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-02-23', 'first_file_date': '2011-02-23', 'last_f1_date': '2011-05-03', 'last_file_date': '2014-06-12', 'name': 'RUSSELL P ANDERSON FOR US SENATE', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'NE', 'treasurer_name': 'RUSSELL PAUL ANDERSON'}]",NE
H2IN02220,P,02,True,Open seat,"ANDREWS, GREGORY A MD",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2IN02220'], 'committee_id': 'C00507319', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-12-09', 'first_file_date': '2011-12-09', 'last_f1_date': '2011-12-09', 'last_file_date': '2013-04-25', 'name': 'GREG ANDREWS, MD FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'treasurer_name': 'GREGROY A ANDREWS, MD'}]",IN
H2TX07028,C,07,True,Challenger,"ANDREWS, PHILLIP",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2TX07028'], 'committee_id': 'C00495770', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-04-26', 'first_file_date': '2011-04-26', 'last_f1_date': '2011-04-26', 'last_file_date': '2012-08-29', 'name': 'POLITICAL CAMPAIGN TO ELECT PHILLIP ANDREWS; THE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'TX', 'treasurer_name': 'DIANA ATENCIA'}]",TX
H0NJ01066,P,01,True,Challenger,"ANDREWS, ROBERT E. MR.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0NJ01066'], 'committee_id': 'C00243428', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycles': [1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1990-04-06', 'first_file_date': '1990-04-06', 'last_f1_date': '2022-12-08', 'last_file_date': '2023-07-11', 'name': 'PAC FOR GROWTH AND EXCELLENCE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'GA', 'treasurer_name': 'FERDINAND, ROBYN A. D. MRS. ESQ.'}]",NJ
S0NV00138,P,00,True,Open seat,"ANGLE, SHARRON E",Senate,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['S0NV00138'], 'committee_id': 'C00613943', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2016-03-31', 'first_file_date': '2016-03-31', 'last_f1_date': '2016-07-12', 'last_file_date': '2018-01-05', 'name': 'RUN SHARRON ANGLE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'ROBERT TESE'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6NV02172', 'S0NV00138'], 'committee_id': 'C00460758', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-04-09', 'first_file_date': '2009-04-09', 'last_f1_date': '2011-10-25', 'last_file_date': '2013-11-14', 'name': 'FRIENDS OF SHARRON ANGLE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'FEE, ROBERT'}]",NV
H6NV02172,P,02,True,Challenger,"ANGLE, SHARRON E",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6NV02172'], 'committee_id': 'C00636498', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2017-03-25', 'first_file_date': '2017-03-25', 'last_f1_date': '2017-05-22', 'last_file_date': '2020-07-15', 'name': 'SHARRON ANGLE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'ROBERT TESE'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6NV02172', 'S0NV00138'], 'committee_id': 'C00460758', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-04-09', 'first_file_date': '2009-04-09', 'last_f1_date': '2011-10-25', 'last_file_date': '2013-11-14', 'name': 'FRIENDS OF SHARRON ANGLE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'FEE, ROBERT'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6NV02172'], 'committee_id': 'C00412064', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2005-06-01', 'first_file_date': '2005-06-01', 'last_f1_date': '2007-02-28', 'last_file_date': '2008-07-02', 'name': 'SHARRON  ANGLE YOUR VOICE IN CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NV', 'treasurer_name': 'ALAN B MILLS'}]",NV
